issue_id,measure,guid
C-05,CMS157FHIRPainIntensityQuantified,719a6ae4-ac86-406f-a762-380383e4a74d
C-05,CMS157FHIRPainIntensityQuantified,757c5855-602e-4c25-8783-c22afccc1618
C-05,CMS157FHIRPainIntensityQuantified,7cedf97f-741c-4c37-9ae9-40e0b8c64576
C-05,CMS157FHIRPainIntensityQuantified,837cc0e4-cc26-48cd-9d34-232d7fbcd056
C-05,CMS157FHIRPainIntensityQuantified,8e23417a-471a-45bb-b936-57466dc6592c
C-05,CMS157FHIRPainIntensityQuantified,90d3454a-ca4b-4035-a524-255a2f03bef7
C-05,CMS157FHIRPainIntensityQuantified,9972f780-aa2f-40e0-ba7d-133d7fe38bc9
C-05,CMS157FHIRPainIntensityQuantified,aa355e31-8d29-4b06-8d13-7d00a2c817da
C-05,CMS157FHIRPainIntensityQuantified,c97c9ecf-6c31-4868-bbd3-7a5509bb3882
C-05,CMS157FHIRPainIntensityQuantified,d4b441fb-5b3a-40f7-ada1-ecf06376f4fb
C-05,CMS157FHIRPainIntensityQuantified,e085c0d1-a736-4596-a5cd-7de785d0d144
C-05,CMS157FHIRPainIntensityQuantified,ede0d103-285f-42f0-807e-ff272f1ae70e
C-05,CMS157FHIRPainIntensityQuantified,fe6ef07d-bff1-4e0e-9bf4-b0424a1d0ab4
C-06,CMS816FHIRHHHypo,05c8cd12-addd-4b94-8f92-da093c556a84
C-06,CMS816FHIRHHHypo,1d2bb25a-21a7-4529-9486-a320d4864719
C-06,CMS816FHIRHHHypo,2adf5469-46a1-4020-be3b-01f91f8acc9d
C-06,CMS816FHIRHHHypo,304052f7-e416-4da4-87ae-488e6589cab3
C-06,CMS816FHIRHHHypo,339a989b-722c-4452-9d25-454e2d53eea8
C-06,CMS816FHIRHHHypo,37fd9c7e-bf9e-4769-b448-094ed97bd3e8
C-06,CMS816FHIRHHHypo,5bfa3b7e-2b6f-4eb5-b09b-7c6f1145780b
C-06,CMS816FHIRHHHypo,6bc18290-1925-4239-81d7-0118bd062225
C-06,CMS816FHIRHHHypo,8301c6c8-e50c-4457-add0-1ebd909c8ca7
C-06,CMS816FHIRHHHypo,974284eb-fc89-452a-9b38-a884c0e0477e
C-06,CMS816FHIRHHHypo,aa5f21cc-2d56-4749-a190-2828d579f790
C-06,CMS816FHIRHHHypo,ecde4132-9028-420a-aa7c-d1d14e5c1ab0
C-07,CMS871FHIRHHHyper,113a6e72-7049-4a7f-90cf-5ec3435b0dee
C-07,CMS871FHIRHHHyper,35719b1a-85bd-4072-b8d5-7218309358c6
C-07,CMS871FHIRHHHyper,48c2ed10-7c2d-4130-a215-a6f72b169111
C-07,CMS871FHIRHHHyper,4c12355d-2548-471a-a98f-b9a58c2cbfe0
C-07,CMS871FHIRHHHyper,7507debb-a991-4de0-bd71-634a684ddcd7
C-07,CMS871FHIRHHHyper,7637e69b-5481-4edf-b186-334d4367f740
C-07,CMS871FHIRHHHyper,76dc2b63-710c-4ac5-afef-f76c2ef07dcd
C-07,CMS871FHIRHHHyper,98533ccd-24ee-41b3-aab2-ef6cbf89e00d
C-07,CMS871FHIRHHHyper,a52510f5-d529-419e-97ae-3979ae9b4d9a
C-07,CMS871FHIRHHHyper,b7534abb-5837-4f38-83b1-b14e52684f84
C-07,CMS871FHIRHHHyper,b8dd3c0c-bc5c-4858-9f96-9faabbbaad45
C-07,CMS871FHIRHHHyper,c85ad9d3-e24d-47a2-a4ab-8a9b6d3bb9af
C-07,CMS871FHIRHHHyper,cb54c026-6ec9-4db5-b8ac-7cb713138ca8
C-07,CMS871FHIRHHHyper,cff9d7db-ba56-4527-8cd4-3a6412945f16
C-07,CMS871FHIRHHHyper,f4e6ce4f-8209-4f79-a9ab-2678d3e0ded8
C-07,CMS871FHIRHHHyper,fd579f44-757b-4c98-9b09-27b17b935650
C-08,CMS142FHIRCommWithDrManagingDiab,05f1e2a6-b317-42bb-827f-993ca3995f5b
C-08,CMS142FHIRCommWithDrManagingDiab,41ae0086-ac99-4a31-9546-21b054bbf7d8
C-08,CMS142FHIRCommWithDrManagingDiab,6aef5a18-59bd-4a47-80bc-2bd44636e41f
C-08,CMS142FHIRCommWithDrManagingDiab,b85440e4-b902-49cd-b3d6-363ba7a99bce
C-08,CMS142FHIRCommWithDrManagingDiab,d9840e8c-3359-42c2-b354-4b236c3c1b15
C-09,CMS819FHIRHHORAE,31b40acc-ca5f-4d1d-bd83-4b1a14eb822e
C-09,CMS819FHIRHHORAE,73b0c1fe-874b-4982-8cb2-3c30520441de
C-10,CMS159FHIRDepRemissionat12Months,491f554e-e897-40c5-ad2b-0983923df4e8
C-10,CMS159FHIRDepRemissionat12Months,96b6579c-1cee-423f-9433-a72db6fb8a0a
C-11,CMS0334FHIRPCCesareanBirth,c58acff5-248b-49c9-b18d-69e4a84a08d9
C-12,CMS1218FHIRHHRF,ea9c34ee-b50e-4d13-bd9c-ab2033d15717
C-13,CMSFHIR844HybridHospitalWideMortality,6f22a06f-7186-4db1-9310-4f907dc49ff3
C-13,CMSFHIR844HybridHospitalWideMortality,af1b9448-3e7a-4b7f-8934-15bb63258b75
E-21,CMS135FHIRACEIorARBorARNIforHF,149c3a7c-2b80-47f8-b50d-5c1d233eedb7
E-21,CMS135FHIRACEIorARBorARNIforHF,1f64a697-a90b-4aaf-a315-fa84168ac2b4
E-21,CMS135FHIRACEIorARBorARNIforHF,298d5342-fa0a-4386-bf48-b9c977a1c367
E-21,CMS135FHIRACEIorARBorARNIforHF,4bc4883f-0770-4a68-824a-5fa4dba72638
E-21,CMS135FHIRACEIorARBorARNIforHF,5b7e720f-e2fc-4779-9b1c-3f34a0241482
E-21,CMS135FHIRACEIorARBorARNIforHF,64e76766-9760-4385-a977-cbe8136ce425
E-21,CMS135FHIRACEIorARBorARNIforHF,d18e37a6-7b66-4e7c-b305-692872c13f8d
E-21,CMS135FHIRACEIorARBorARNIforHF,d297e68e-3f02-42a8-a59f-a5a4cecbd47d
E-21,CMS144FHIRHFBetaBlockerForLVSD,07efd4bb-b45d-4bfd-aeb2-08de49742d91
E-21,CMS144FHIRHFBetaBlockerForLVSD,67779bc6-07ee-42cf-8ca7-e71302915dba
E-21,CMS144FHIRHFBetaBlockerForLVSD,7b8885c5-ad14-4361-9755-c76a6e3b8530
E-21,CMS177FHIRChildMDDSuicideAssmt,85e6225c-a9bb-4338-a228-297564e38c4d
E-21,CMS22FHIRPCSBPScreeningFollowUp,0278fdf0-f067-46e8-aeb1-fb96dff3c947
E-21,CMS22FHIRPCSBPScreeningFollowUp,1f16120b-56c9-4d72-8dd4-01d8a0175d77
E-21,CMS22FHIRPCSBPScreeningFollowUp,695cee04-cf12-411e-a258-99e430093a4e
E-21,CMS22FHIRPCSBPScreeningFollowUp,86618b52-e0cc-4e90-b48c-cd64bbae8973
E-21,CMS22FHIRPCSBPScreeningFollowUp,9ed1ecf5-2d93-4bde-a293-5d5fbf209475
E-21,CMS22FHIRPCSBPScreeningFollowUp,a55c6265-a05c-4fad-beb4-c5338420d1b1
E-21,CMS22FHIRPCSBPScreeningFollowUp,ad737f80-c9ea-41fd-a142-78d9c80a9c7c
E-21,CMS22FHIRPCSBPScreeningFollowUp,afdeaa75-d332-40f2-9b30-0b6ddf7e7c14
E-21,CMS22FHIRPCSBPScreeningFollowUp,c41f9946-cb0f-4489-8367-581a5b876165
E-21,CMS22FHIRPCSBPScreeningFollowUp,dda022c0-3234-4ad7-ad6e-d696b0b57440
E-21,CMS22FHIRPCSBPScreeningFollowUp,ef9a58ac-e252-480a-bed8-2309c503587d
E-21,CMS22FHIRPCSBPScreeningFollowUp,f9417a57-54e8-4a0b-a516-ab62b8d4aae0
E-21,CMS645FHIRBoneDensityPCADTherapy,8c41481d-f89e-4113-ba12-df7c53e93d80
E-21,CMS645FHIRBoneDensityPCADTherapy,c5bfac21-0dbf-4cf5-bc92-d7eff1d0a6c6
E-21,CMS645FHIRBoneDensityPCADTherapy,d07cf359-d46c-4adf-b2d4-e02a2f43b78e
E-21,CMS71FHIRSTKAnticoagAFFlutter,0587a75d-0dcc-4c6b-bfc0-f5727342ec1f
E-21,CMS71FHIRSTKAnticoagAFFlutter,56ae006d-ab1b-428d-8614-2ccd5d962650
E-21,CMS71FHIRSTKAnticoagAFFlutter,595ebfd1-fe6a-4b4b-96a1-23a72f6a70da
E-21,CMS71FHIRSTKAnticoagAFFlutter,b29204ac-96ce-4be0-90ad-ae8ecfa4f245
E-21,CMS71FHIRSTKAnticoagAFFlutter,c640ff8f-5b2a-448e-85a2-e739af7a8dc4
E-21,CMS71FHIRSTKAnticoagAFFlutter,e20b4e76-8523-43ab-abc2-a4f4137a84bb
E-21,CMS771FHIRUrinarySymptomScoreBPH,051c5977-9f2c-4e8b-8e02-ac3ec0c718d6
E-21,CMS771FHIRUrinarySymptomScoreBPH,3ab3ac1d-9b5e-4087-8862-dcb2562fb90f
E-21,CMS771FHIRUrinarySymptomScoreBPH,4c234ec0-3f89-4d55-b767-219d1130f634
E-21,CMS771FHIRUrinarySymptomScoreBPH,9be591a0-517b-4be2-b652-a29be0c75c15
E-21,CMS771FHIRUrinarySymptomScoreBPH,bc79e5bc-237e-44be-b5fc-c5c4efb50286
E-21,CMS771FHIRUrinarySymptomScoreBPH,bf0f8968-c2c0-4416-88db-11ea3e3da968
E-21,CMS771FHIRUrinarySymptomScoreBPH,e90d90a7-3071-44de-8089-ad7b6f5f3e5d
E-21,CMS2FHIRPCSDepScreenAndFollowUp,41df0dbe-ae84-4496-b355-320ff8707a85
E-21,CMS2FHIRPCSDepScreenAndFollowUp,6aaff09e-4a7b-4efa-93f8-13033e95c230
E-21,CMS2FHIRPCSDepScreenAndFollowUp,6078e73e-3265-4022-ae63-216c096b6246
E-21,CMS2FHIRPCSDepScreenAndFollowUp,d0ba1182-26fa-4cfa-9f91-960503b7fe53
E-21,CMS2FHIRPCSDepScreenAndFollowUp,86ca7528-efcb-44ed-9203-6f21f37f4332
E-21,CMS2FHIRPCSDepScreenAndFollowUp,12786a64-c20e-4542-a4c0-bf3129d6a9e0
E-21,CMS2FHIRPCSDepScreenAndFollowUp,f29e2786-fade-4dca-b14d-7037a34ef498
E-21,CMS2FHIRPCSDepScreenAndFollowUp,0e463fc3-d1bf-4e19-882b-fad6342aa668
E-21,CMS996FHIRAptTxforSTEMI,7edab122-3af3-4172-9231-7c1470ecc1e0
E-21,CMS996FHIRAptTxforSTEMI,ccc7deaf-98b7-4dad-b190-8fee10f2cf77
E-21,CMS996FHIRAptTxforSTEMI,60823d79-b37f-4358-819f-f39b4e885c6d
E-21,CMS996FHIRAptTxforSTEMI,f6c7dbc1-9ca7-46cd-bcbe-29d8fae4e847
E-21,CMS996FHIRAptTxforSTEMI,8bb7c40b-7447-42ca-b662-161a7026ed8f
E-21,CMS646FHIRIntravesicalBCGTherapy,e648fa70-0532-49b0-92f6-dfb5a6d28d94
E-21,CMS646FHIRIntravesicalBCGTherapy,342d2bec-0acc-43e5-aaf7-3c9a65b09f91
E-21,CMS145FHIRCADBBlockerTPMIorLVSD,61306767-0e74-44b8-ac06-1339c3783355
E-21,CMS145FHIRCADBBlockerTPMIorLVSD,5fd0d626-e9c5-4e6c-a10d-1a1183fa7702
E-21,CMS145FHIRCADBBlockerTPMIorLVSD,4f4a65f4-a4c6-47e7-b37e-3ad9a9c9342e
E-21,CMS145FHIRCADBBlockerTPMIorLVSD,fd5fb311-a466-4c59-966d-48fa7aa88931
E-21,CMS145FHIRCADBBlockerTPMIorLVSD,b65680a0-9768-4ce4-b08d-972fcd84e28e
E-21,CMS104FHIRSTKDCAntithrombotic,2d54a94c-edf1-4f92-baf8-3813a8ef452d
E-21,CMS104FHIRSTKDCAntithrombotic,ac56c496-c5d6-4c23-be20-130ee8327fd2
E-21,CMS104FHIRSTKDCAntithrombotic,48952352-d74c-491c-9420-6e999e60f52a
E-21,CMS104FHIRSTKDCAntithrombotic,e081bee5-67f8-464f-9356-9b287e32a35a
E-21,CMS104FHIRSTKDCAntithrombotic,591c23ea-1ddd-4800-9203-4b6946979818
E-21,CMS104FHIRSTKDCAntithrombotic,146a6714-8663-4f45-826a-01110ff34490
E-21,CMS104FHIRSTKDCAntithrombotic,5adc911a-c2a1-475c-a347-9da4ee98c6df
E-21,CMS104FHIRSTKDCAntithrombotic,7b1ac1a8-b7be-41ec-a77f-db545af22263
E-21,CMS104FHIRSTKDCAntithrombotic,593382e8-4ad5-4300-b0ad-26c8954281c6
C-14,CMS104FHIRSTKDCAntithrombotic,0b1aa8ee-e8bf-49f5-b968-48c5a9702843
C-14,CMS104FHIRSTKDCAntithrombotic,348471db-5aaa-4bf3-a280-75222f20d599
C-14,CMS104FHIRSTKDCAntithrombotic,451b6853-3734-4c1c-b37e-5904629e0350
C-14,CMS104FHIRSTKDCAntithrombotic,c15bee15-84c1-494a-ac82-2159b06da175
C-14,CMS104FHIRSTKDCAntithrombotic,e84c89f7-3c9e-4ee9-b71a-5025aadb5990
C-14,CMS646FHIRIntravesicalBCGTherapy,10cec7db-41ae-49ad-b883-022f19d92a8b
C-14,CMS646FHIRIntravesicalBCGTherapy,ab48e0c0-6543-4537-8f00-bfcdcba7a81b
C-14,CMS71FHIRSTKAnticoagAFFlutter,017a2267-f463-47a6-8b8b-dc91465e0869
C-14,CMS71FHIRSTKAnticoagAFFlutter,9a72ea26-595f-4442-8b00-fc52ed228aa6
C-14,CMS72FHIRSTKAntithromboticDay2,2f7681fa-66b0-4395-aa35-7622e37709ae
C-14,CMS72FHIRSTKAntithromboticDay2,3432dedb-7130-4614-9283-6c1569fab90f
C-14,CMS72FHIRSTKAntithromboticDay2,5a329008-fcc1-4168-ab9c-89cb5dd6ff32
C-14,CMS72FHIRSTKAntithromboticDay2,7ddb2db9-020e-45b1-aaf5-2fbcf281d6b8
C-14,CMS72FHIRSTKAntithromboticDay2,82399522-ba6c-4997-afc9-23f55bb7da89
C-14,CMS72FHIRSTKAntithromboticDay2,a1a37483-1a67-4dd9-a8ca-b4d49a28a19d
C-14,CMS72FHIRSTKAntithromboticDay2,be5c4068-2639-4b0c-bea3-5b7c80a6fe3b
C-14,CMS72FHIRSTKAntithromboticDay2,cb7c95fc-6d6b-4e07-81e8-a79385142b94
C-14,CMS72FHIRSTKAntithromboticDay2,d496f08e-c55b-44b1-97a7-f86cf9ead1e2
C-14,CMS72FHIRSTKAntithromboticDay2,dc187313-245c-4ed6-b6bb-fcb94c117fec
C-14,CMS72FHIRSTKAntithromboticDay2,e126cdec-dbc8-4ee8-964f-e88e46c04f88
C-14,CMS72FHIRSTKAntithromboticDay2,ed638412-155e-4349-8461-4550fd4fae3b
C-14,CMS72FHIRSTKAntithromboticDay2,febd4b3e-99bc-4c55-bba9-3b2136c2160b
C-14,CMS104FHIRSTKDCAntithrombotic,a2b8327c-eaf4-4552-863e-851426e729d4
C-14,CMS145FHIRCADBBlockerTPMIorLVSD,1f70822b-c513-4c3a-8162-49f0bb9c914b
C-14,CMS156FHIRHighRiskMedsElderly,4aa75d19-ac8b-49b0-a686-429fbc033d77
C-14,CMS1028FHIRPCSevereOBComps,763d86f9-d93f-4873-8b64-8439566b242e
C-14,CMS996FHIRAptTxforSTEMI,88d99809-90d6-4cbc-a4bb-d5d73375fc81
C-14,CMS996FHIRAptTxforSTEMI,f71b56bb-42fc-4db0-aa60-6b7b91333295
E-22,CMS68FHIRDocumentationCurrentMeds,f2e2e1c0-9e35-4592-9579-72a236cb2f56
B-01,CMS190FHIRVTEProphylaxisICU,002fcec4-89ed-42be-a7b7-41fa0acddf8c
B-01,CMS104FHIRSTKDCAntithrombotic,003b2da3-b46a-4b24-91be-65ef27eef3bc
B-01,CMS347FHIRStatinPreventionTxCVD,0045ec92-0b70-4961-8a7c-41b5c43d53a1
B-01,CMS144FHIRHFBetaBlockerForLVSD,00cd231f-4460-4d84-8e04-d8b0a04d8afd
B-01,CMS1264FHIRECATREHQR,01959faf-5ea5-41cb-b960-b74da18cca85
B-01,CMS129FHIRProstCaBoneScanUse,019de843-7347-4a25-ad9e-2a4ca3a84054
B-01,CMS347FHIRStatinPreventionTxCVD,022c05d8-8337-4f1a-9d69-abb6500b1be5
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,025529dc-5384-4544-acb2-c2b6f7c9a23c
B-01,CMS1028FHIRPCSevereOBComps,02cdc116-49ce-4277-ad9e-de6bc2a3274d
B-01,CMS347FHIRStatinPreventionTxCVD,031e746c-9c2c-4eea-acca-a26c8862c9d5
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,0353da56-ca21-45d3-8f96-8954167143ae
B-01,CMS72FHIRSTKAntithromboticDay2,036c2c6b-c5b7-4e1f-8a85-ac0787e3a15d
B-01,CMS149FHIRDementiaCognitiveAssess,0405033f-c6a4-4619-93da-14c9c5613d7b
B-01,CMS1264FHIRECATREHQR,040dc7b1-27f9-43a3-82c9-b1a514db3071
B-01,CMS347FHIRStatinPreventionTxCVD,0438e6ec-b6c0-422d-b8c9-074e5f8d9af5
B-01,CMS1264FHIRECATREHQR,048b1f27-6343-4bcd-950d-e228de06aa9c
B-01,CMS149FHIRDementiaCognitiveAssess,04c67cc9-bf23-4f31-988c-8bac7e96f938
B-01,CMS771FHIRUrinarySymptomScoreBPH,051c5977-9f2c-4e8b-8e02-ac3ec0c718d6
B-01,CMS149FHIRDementiaCognitiveAssess,051c9480-438e-48d5-b91f-5f8f980b1f8b
B-01,CMS129FHIRProstCaBoneScanUse,056a27fa-04fc-45d6-bf3f-07482f8db4a8
B-01,CMS645FHIRBoneDensityPCADTherapy,05afd17d-f9a0-4588-bb3a-ffefd2f6c271
B-01,CMS72FHIRSTKAntithromboticDay2,05ec524f-1d2d-4f9e-8eaa-cc2662030fc6
B-01,CMS347FHIRStatinPreventionTxCVD,06f036ce-62f0-4807-88d2-f3f8e70d2f31
B-01,CMS135FHIRACEIorARBorARNIforHF,072be19e-9540-452c-9d7f-03c104cffa97
B-01,CMS72FHIRSTKAntithromboticDay2,072fc02e-93db-449c-a293-2e8525a49694
B-01,CMS347FHIRStatinPreventionTxCVD,078ef6a8-509f-4f36-98f3-977174636356
B-01,CMS144FHIRHFBetaBlockerForLVSD,07efd4bb-b45d-4bfd-aeb2-08de49742d91
B-01,CMS104FHIRSTKDCAntithrombotic,0852e05c-94f3-4467-ad2c-255ffc5050e9
B-01,CMS347FHIRStatinPreventionTxCVD,08a2c605-1316-4d3c-b26e-2b40a28a2e44
B-01,CMS347FHIRStatinPreventionTxCVD,08f8343e-9a9e-4ff5-b21c-1fb44e29aa9a
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,09431e3b-b1d9-491a-b6a3-76b3868e6213
B-01,CMS72FHIRSTKAntithromboticDay2,09a132b9-b03c-4a8d-a09f-f18c544bb660
B-01,CMS72FHIRSTKAntithromboticDay2,09a4fe70-dc7a-48ed-9b97-47f0a119eabd
B-01,CMS347FHIRStatinPreventionTxCVD,0aaae01e-d3b0-4b76-abf8-a044fd4f5d80
B-01,CMS347FHIRStatinPreventionTxCVD,0ba942ff-50d6-4123-ab21-adcf5fdff0df
B-01,CMS72FHIRSTKAntithromboticDay2,0bc6d4d8-81a0-42a2-9efb-9efbfc3ebe2a
B-01,CMS129FHIRProstCaBoneScanUse,0c0256d2-a6d4-4ed3-bd95-ac7d88108b6c
B-01,CMS72FHIRSTKAntithromboticDay2,0c8a299c-b082-4383-b0b4-aebbb0fa9fb4
B-01,CMS144FHIRHFBetaBlockerForLVSD,0d2e80d0-d70a-4eba-9bfe-23d1dfeb546e
B-01,CMS190FHIRVTEProphylaxisICU,0d48b3b3-c5f0-4955-810d-eb4f1b8714ca
B-01,CMS108FHIRVTEProphylaxis,0ddb05b5-03af-4d2a-9d9c-0be8034d1ff4
B-01,CMS347FHIRStatinPreventionTxCVD,0e334f85-c298-401d-95ab-bad7ae13ced8
B-01,CMS104FHIRSTKDCAntithrombotic,0edb029c-ae5a-492a-ad4c-79ea0f8059d4
B-01,CMS72FHIRSTKAntithromboticDay2,0eecd949-77bf-4ded-bb95-40e11c2116c7
B-01,CMS347FHIRStatinPreventionTxCVD,0f204e98-0782-43a3-ae53-b516cc8d5797
B-01,CMS347FHIRStatinPreventionTxCVD,0f853b02-7949-4d97-ab69-1e48045afe95
B-01,CMS347FHIRStatinPreventionTxCVD,1051c571-b7e4-48d1-8e77-02b1da164b73
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,10a6f006-eabc-4a40-80bd-2a135e45e597
B-01,CMS871FHIRHHHyper,113a6e72-7049-4a7f-90cf-5ec3435b0dee
B-01,CMS1264FHIRECATREHQR,11703274-1218-440d-bb98-08502a794179
B-01,CMS72FHIRSTKAntithromboticDay2,11fc1901-7cc7-46c6-bbd0-58b614082170
B-01,CMS72FHIRSTKAntithromboticDay2,1216ea1e-aee7-4c75-8e5d-7f712f6ba3f7
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,12fda733-0b5d-4f3d-93b2-59c35ba85898
B-01,CMS646FHIRIntravesicalBCGTherapy,132a7880-8f4a-4b0c-a7d6-3f5a8d6df0b3
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,13ce1b7d-3af6-4ef3-a4ae-6cd7c3075be8
B-01,CMS347FHIRStatinPreventionTxCVD,13d790be-84c6-438c-b571-842698654db7
B-01,CMS72FHIRSTKAntithromboticDay2,144370a9-c9cf-43db-ba18-f92f4f8cec29
B-01,CMS104FHIRSTKDCAntithrombotic,146a6714-8663-4f45-826a-01110ff34490
B-01,CMS135FHIRACEIorARBorARNIforHF,149c3a7c-2b80-47f8-b50d-5c1d233eedb7
B-01,CMS72FHIRSTKAntithromboticDay2,155afb0b-baef-4e1a-8255-dd3bc96c9c0d
B-01,CMS347FHIRStatinPreventionTxCVD,15d7fcaa-773f-4888-8b13-bc077cbfdf4a
B-01,CMS104FHIRSTKDCAntithrombotic,15e67912-9913-4b22-9f1b-3e86879e1d6d
B-01,CMS347FHIRStatinPreventionTxCVD,16082e3d-b9c6-4823-87cf-d079e65f073f
B-01,CMS104FHIRSTKDCAntithrombotic,162a5913-9989-42f2-8d6a-ae460e245e4c
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,16acd0ee-60e7-4573-b433-5a9c335c145b
B-01,CMS1264FHIRECATREHQR,16cffb87-15ea-48b7-bd68-f211f48d6f19
B-01,CMS347FHIRStatinPreventionTxCVD,184b56d3-9ebd-4802-8e3b-cdaa95a5f50a
B-01,CMS129FHIRProstCaBoneScanUse,187cc99d-9cb5-442f-8201-3695e5358101
B-01,CMS819FHIRHHORAE,1994e69a-472b-4e32-80c1-5c692f36acce
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,19feaae6-8985-4444-9182-d3c785698710
B-01,CMS108FHIRVTEProphylaxis,1b450176-8caa-4133-bc9a-c066969f72ce
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,1bbf669f-a5f6-4dde-a8b2-1be100394e18
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,1c06a652-f116-4307-80b7-342c16d20de1
B-01,CMS144FHIRHFBetaBlockerForLVSD,1d166b9e-0d11-4247-a9a8-f610f36a74f2
B-01,CMS347FHIRStatinPreventionTxCVD,1d3021bb-b593-4efc-af5b-320243bbe9b7
B-01,CMS645FHIRBoneDensityPCADTherapy,1dc53422-497d-492a-8aa4-8a165264a14d
B-01,CMS104FHIRSTKDCAntithrombotic,1ec7f3ad-fe6d-486b-829b-101ebb721824
B-01,CMS72FHIRSTKAntithromboticDay2,1ef5e77a-dea5-4f1f-873b-44ea79810330
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,1f58a561-bf40-43dd-89a3-8d590013ee1c
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,1f70822b-c513-4c3a-8162-49f0bb9c914b
B-01,CMS1264FHIRECATREHQR,1f8035de-4255-434e-a32f-b97039ec57ff
B-01,CMS347FHIRStatinPreventionTxCVD,20922873-db29-4914-a413-eed415e4504b
B-01,CMS771FHIRUrinarySymptomScoreBPH,2105cba2-6e61-487d-a737-3efe876028e8
B-01,CMS1264FHIRECATREHQR,21b841f6-b863-4c1d-8798-41c527b04a92
B-01,CMS1264FHIRECATREHQR,221f787f-b5b1-4e16-ab64-6ab9d3e8744f
B-01,CMS771FHIRUrinarySymptomScoreBPH,228562c7-76c5-42e1-b4b6-0b952faa75c4
B-01,CMS347FHIRStatinPreventionTxCVD,231a16e4-7d60-4e2c-943b-2f4c98994808
B-01,CMS104FHIRSTKDCAntithrombotic,2326f161-b68e-4034-91cb-4eae3c2ba587
B-01,CMS144FHIRHFBetaBlockerForLVSD,2333a56a-8346-4afc-93a2-0626a9a1ac2d
B-01,CMS144FHIRHFBetaBlockerForLVSD,23f874f8-e7e6-4bee-aa0c-140afae4ac16
B-01,CMS72FHIRSTKAntithromboticDay2,2402a44f-a5bb-4010-9045-123f5cfb976a
B-01,CMS190FHIRVTEProphylaxisICU,24068f4d-3179-4f2f-872e-02e3b362cac0
B-01,CMS129FHIRProstCaBoneScanUse,24a5102c-7e6e-4ec6-8433-737b0fe8c854
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,24ab1538-bc59-454b-bd24-961288f4eea8
B-01,CMS347FHIRStatinPreventionTxCVD,24acf4a1-d67f-4584-9b6b-6c8025ffcc0a
B-01,CMS190FHIRVTEProphylaxisICU,25265601-4e27-4fe0-8d35-68ebac8f9894
B-01,CMS645FHIRBoneDensityPCADTherapy,2585c4a2-7b38-48e4-9317-19ddbbcfa107
B-01,CMS646FHIRIntravesicalBCGTherapy,25bd7c4f-0cd4-4634-a84e-53377e5701f1
B-01,CMS347FHIRStatinPreventionTxCVD,26101306-010f-48c5-aa83-8a94f280f755
B-01,CMS104FHIRSTKDCAntithrombotic,264ec8d1-8e92-4b73-a6cb-e8856b22890d
B-01,CMS135FHIRACEIorARBorARNIforHF,27111f10-365a-4ec3-a918-f856c687211e
B-01,CMS347FHIRStatinPreventionTxCVD,2727681a-5857-4de1-a892-0cd4e531541c
B-01,CMS645FHIRBoneDensityPCADTherapy,27fca7ba-ef00-44ec-8d97-919908f42495
B-01,CMS135FHIRACEIorARBorARNIforHF,298d5342-fa0a-4386-bf48-b9c977a1c367
B-01,CMS190FHIRVTEProphylaxisICU,298f3f92-5047-46fc-ad92-9f27887ffc55
B-01,CMS144FHIRHFBetaBlockerForLVSD,29effff8-4b34-43a2-8619-c69f02688f41
B-01,CMS72FHIRSTKAntithromboticDay2,2a1812bc-465a-438c-934c-e85a3591512a
B-01,CMS645FHIRBoneDensityPCADTherapy,2a1d8b51-131f-4552-90f7-59ca5a7979ce
B-01,CMS645FHIRBoneDensityPCADTherapy,2ac59cce-81b8-4060-9452-9a35fe580c6a
B-01,CMS129FHIRProstCaBoneScanUse,2ae1ab8a-7ef3-407f-a218-d6b304c8c298
B-01,CMS135FHIRACEIorARBorARNIforHF,2b0d7791-29b6-4f10-b72a-b6a50667770d
B-01,CMS1264FHIRECATREHQR,2c2a7958-4d1a-4142-9360-8045067a1c5b
B-01,CMS347FHIRStatinPreventionTxCVD,2c5a09d4-18c9-4128-86fb-bd49871f9231
B-01,NHSNAcuteCareHospitalMonthlyInitialPopulation1,2ce50e7f-4e04-4d5b-9d9a-2243958c2a92
B-01,CMS129FHIRProstCaBoneScanUse,2d132665-a998-4d23-b316-3112cc046a67
B-01,CMS104FHIRSTKDCAntithrombotic,2d54a94c-edf1-4f92-baf8-3813a8ef452d
B-01,CMS145FHIRCADBBlockerTPMIorLVSD,2dbbdad5-c2dd-42a4-9f6d-f8815bc89a0a
B-01,CMS104FHIRSTKDCAntithrombotic,2e0b5b75-22d9-4607-b8fe-f31c86620554
